YEAR,MONTH,DATE,STATE,DEP,ARR,APT_CODE
2020,DEC,2020-12-17,Greece,3.0,2.0,Zakinthos (LGZA)
2020,DEC,2020-12-17,Italy,13.0,13.0,Brindisi (LIBR)
2020,DEC,2020-12-17,Italy,48.0,49.0,Catania (LICC)
2020,DEC,2020-12-17,Italy,115.0,111.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-17,Italy,41.0,44.0,Bergamo (LIME)
2020,DEC,2020-12-17,Italy,22.0,22.0,Torino Caselle (LIMF)
2020,DEC,2020-12-17,Italy,38.0,43.0,Milan - Linate (LIML)
2020,DEC,2020-12-17,Italy,39.0,38.0,Bologna (LIPE)
2020,DEC,2020-12-17,Italy,32.0,34.0,Venice (LIPZ)
2020,DEC,2020-12-17,Italy,37.0,35.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-17,Italy,95.0,99.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-17,Italy,25.0,25.0,Naples (LIRN)
2020,DEC,2020-12-17,Italy,15.0,17.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-18,Germany,153.0,149.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-18,Germany,8.0,7.0,Dresden (EDDC)
2020,DEC,2020-12-18,Germany,5.0,8.0,Erfurt (EDDE)
2020,DEC,2020-12-18,Germany,308.0,308.0,Frankfurt (EDDF)
2020,DEC,2020-12-18,Germany,9.0,14.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-18,Germany,74.0,76.0,Hamburg (EDDH)
2020,DEC,2020-12-18,Germany,144.0,142.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-18,Germany,78.0,77.0,Dusseldorf (EDDL)
2020,DEC,2020-12-18,Germany,151.0,146.0,Munich (EDDM)
2020,DEC,2020-12-18,Germany,19.0,15.0,Nuremberg (EDDN)
2020,DEC,2020-12-18,Germany,98.0,116.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-18,Germany,6.0,6.0,Saarbruecken (EDDR)
2020,DEC,2020-12-18,Germany,60.0,64.0,Stuttgart (EDDS)
2020,DEC,2020-12-18,Germany,36.0,41.0,Hanover (EDDV)
2020,DEC,2020-12-18,Germany,21.0,24.0,Bremen (EDDW)
2020,DEC,2020-12-18,United Kingdom,43.0,43.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-18,United Kingdom,21.0,21.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-18,United Kingdom,4.0,4.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-18,United Kingdom,49.0,47.0,Birmingham (EGBB)
2020,DEC,2020-12-18,United Kingdom,81.0,85.0,Manchester (EGCC)
2020,DEC,2020-12-18,United Kingdom,40.0,42.0,Bristol (EGGD)
2020,DEC,2020-12-18,United Kingdom,98.0,97.0,London - Luton (EGGW)
2020,DEC,2020-12-18,United Kingdom,14.0,14.0,Southampton (EGHI)
2020,DEC,2020-12-18,United Kingdom,32.0,37.0,Biggin Hill (EGKB)
2020,DEC,2020-12-18,United Kingdom,103.0,101.0,London - Gatwick (EGKK)
2020,DEC,2020-12-18,United Kingdom,10.0,9.0,London - City (EGLC)
2020,DEC,2020-12-18,United Kingdom,40.0,46.0,Farnborough (EGLF)
2020,DEC,2020-12-18,United Kingdom,297.0,305.0,London - Heathrow (EGLL)
2020,DEC,2020-12-18,United Kingdom,19.0,19.0,Newcastle (EGNT)
2020,DEC,2020-12-18,United Kingdom,78.0,82.0,East Midlands (EGNX)
2020,DEC,2020-12-18,United Kingdom,39.0,35.0,Aberdeen (EGPD)
2020,DEC,2020-12-18,United Kingdom,42.0,42.0,Glasgow (EGPF)
2020,DEC,2020-12-18,United Kingdom,65.0,67.0,Edinburgh (EGPH)
2020,DEC,2020-12-18,United Kingdom,152.0,148.0,London - Stansted (EGSS)
2020,DEC,2020-12-18,Greece,135.0,124.0,Athens (LGAV)
2020,DEC,2020-12-18,Greece,11.0,11.0,Heraklion (LGIR)
2020,DEC,2020-12-18,Greece,3.0,2.0,Kefallinia (LGKF)
2020,DEC,2020-12-18,Greece,4.0,4.0,Kos (LGKO)
2020,DEC,2020-12-18,Greece,3.0,3.0,Corfu (LGKR)
2020,DEC,2020-12-18,Greece,1.0,1.0,Mikonos (LGMK)
2020,DEC,2020-12-18,Greece,9.0,11.0,Rodos (LGRP)
2020,DEC,2020-12-18,Greece,10.0,12.0,Khania - Souda (LGSA)
2020,DEC,2020-12-18,Greece,2.0,2.0,Santorini (LGSR)
2020,DEC,2020-12-18,Greece,35.0,35.0,Thessaloniki (LGTS)
2020,DEC,2020-12-18,Greece,1.0,1.0,Zakinthos (LGZA)
2020,DEC,2020-12-18,Italy,18.0,20.0,Brindisi (LIBR)
2020,DEC,2020-12-18,Italy,80.0,83.0,Catania (LICC)
2020,DEC,2020-12-18,Italy,144.0,141.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-18,Italy,71.0,71.0,Bergamo (LIME)
2020,DEC,2020-12-18,Italy,36.0,37.0,Torino Caselle (LIMF)
2020,DEC,2020-12-18,Italy,64.0,64.0,Milan - Linate (LIML)
2020,DEC,2020-12-18,Italy,56.0,57.0,Bologna (LIPE)
2020,DEC,2020-12-18,Italy,0.0,1.0,Treviso (LIPH)
2020,DEC,2020-12-18,Italy,51.0,55.0,Venice (LIPZ)
2020,DEC,2020-12-18,Italy,48.0,53.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-18,Italy,128.0,124.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-18,Italy,48.0,48.0,Naples (LIRN)
2020,DEC,2020-12-18,Italy,30.0,27.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-19,Germany,92.0,89.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-19,Germany,4.0,4.0,Dresden (EDDC)
2020,DEC,2020-12-19,Germany,0.0,1.0,Erfurt (EDDE)
2020,DEC,2020-12-19,Germany,316.0,326.0,Frankfurt (EDDF)
2020,DEC,2020-12-19,Germany,9.0,9.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-19,Germany,69.0,68.0,Hamburg (EDDH)
2020,DEC,2020-12-19,Germany,67.0,50.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-19,Germany,69.0,65.0,Dusseldorf (EDDL)
2020,DEC,2020-12-19,Germany,135.0,139.0,Munich (EDDM)
2020,DEC,2020-12-19,Germany,9.0,10.0,Nuremberg (EDDN)
2020,DEC,2020-12-19,Germany,75.0,68.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-19,Germany,48.0,45.0,Stuttgart (EDDS)
2020,DEC,2020-12-19,Germany,26.0,30.0,Hanover (EDDV)
2020,DEC,2020-12-19,Germany,11.0,11.0,Bremen (EDDW)
2020,DEC,2020-12-19,United Kingdom,33.0,35.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-19,United Kingdom,9.0,10.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-19,United Kingdom,2.0,2.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-19,United Kingdom,38.0,32.0,Birmingham (EGBB)
2020,DEC,2020-12-19,United Kingdom,87.0,80.0,Manchester (EGCC)
2020,DEC,2020-12-19,United Kingdom,39.0,38.0,Bristol (EGGD)
2020,DEC,2020-12-19,United Kingdom,104.0,96.0,London - Luton (EGGW)
2020,DEC,2020-12-19,United Kingdom,6.0,6.0,Southampton (EGHI)
2020,DEC,2020-12-19,United Kingdom,27.0,21.0,Biggin Hill (EGKB)
2020,DEC,2020-12-19,United Kingdom,114.0,109.0,London - Gatwick (EGKK)
2020,DEC,2020-12-19,United Kingdom,5.0,4.0,London - City (EGLC)
2020,DEC,2020-12-19,United Kingdom,44.0,40.0,Farnborough (EGLF)
2020,DEC,2020-12-19,United Kingdom,324.0,318.0,London - Heathrow (EGLL)
2020,DEC,2020-12-19,United Kingdom,14.0,13.0,Newcastle (EGNT)
2020,DEC,2020-12-19,United Kingdom,51.0,54.0,East Midlands (EGNX)
2020,DEC,2020-12-19,United Kingdom,17.0,18.0,Aberdeen (EGPD)
2020,DEC,2020-12-19,United Kingdom,31.0,32.0,Glasgow (EGPF)
2020,DEC,2020-12-19,United Kingdom,46.0,49.0,Edinburgh (EGPH)
2020,DEC,2020-12-19,United Kingdom,111.0,109.0,London - Stansted (EGSS)
2020,DEC,2020-12-19,Greece,97.0,101.0,Athens (LGAV)
2020,DEC,2020-12-19,Greece,10.0,13.0,Heraklion (LGIR)
2020,DEC,2020-12-19,Greece,2.0,2.0,Kefallinia (LGKF)
2020,DEC,2020-12-19,Greece,2.0,2.0,Kos (LGKO)
2020,DEC,2020-12-19,Greece,4.0,4.0,Corfu (LGKR)
2020,DEC,2020-12-19,Greece,1.0,1.0,Mikonos (LGMK)
2020,DEC,2020-12-19,Greece,2.0,2.0,Aktion (LGPZ)
2020,DEC,2020-12-19,Greece,5.0,4.0,Rodos (LGRP)
2020,DEC,2020-12-19,Greece,5.0,3.0,Khania - Souda (LGSA)
2020,DEC,2020-12-19,Greece,1.0,1.0,Skiathos (LGSK)
2020,DEC,2020-12-19,Greece,3.0,3.0,Santorini (LGSR)
2020,DEC,2020-12-19,Greece,27.0,28.0,Thessaloniki (LGTS)
2020,DEC,2020-12-19,Greece,2.0,2.0,Zakinthos (LGZA)
2020,DEC,2020-12-19,Italy,19.0,17.0,Brindisi (LIBR)
2020,DEC,2020-12-19,Italy,72.0,69.0,Catania (LICC)
2020,DEC,2020-12-19,Italy,121.0,120.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-19,Italy,49.0,49.0,Bergamo (LIME)
2020,DEC,2020-12-19,Italy,29.0,29.0,Torino Caselle (LIMF)
2020,DEC,2020-12-19,Italy,57.0,54.0,Milan - Linate (LIML)
2020,DEC,2020-12-19,Italy,44.0,44.0,Bologna (LIPE)
2020,DEC,2020-12-19,Italy,1.0,1.0,Treviso (LIPH)
2020,DEC,2020-12-19,Italy,47.0,47.0,Venice (LIPZ)
2020,DEC,2020-12-19,Italy,36.0,39.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-19,Italy,115.0,115.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-19,Italy,38.0,39.0,Naples (LIRN)
2020,DEC,2020-12-19,Italy,21.0,21.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-20,Germany,107.0,107.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-20,Germany,6.0,6.0,Dresden (EDDC)
2020,DEC,2020-12-20,Germany,0.0,1.0,Erfurt (EDDE)
2020,DEC,2020-12-20,Germany,298.0,305.0,Frankfurt (EDDF)
2020,DEC,2020-12-20,Germany,5.0,7.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-20,Germany,62.0,62.0,Hamburg (EDDH)
2020,DEC,2020-12-20,Germany,52.0,64.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-20,Germany,69.0,70.0,Dusseldorf (EDDL)
2020,DEC,2020-12-20,Germany,126.0,124.0,Munich (EDDM)
2020,DEC,2020-12-20,Germany,12.0,12.0,Nuremberg (EDDN)
2020,DEC,2020-12-20,Germany,74.0,53.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-20,Germany,4.0,3.0,Saarbruecken (EDDR)
2020,DEC,2020-12-20,Germany,40.0,47.0,Stuttgart (EDDS)
2020,DEC,2020-12-20,Germany,21.0,23.0,Hanover (EDDV)
2020,DEC,2020-12-20,Germany,12.0,11.0,Bremen (EDDW)
2020,DEC,2020-12-20,United Kingdom,35.0,38.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-20,United Kingdom,21.0,20.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-20,United Kingdom,4.0,5.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-20,United Kingdom,34.0,35.0,Birmingham (EGBB)
2020,DEC,2020-12-20,United Kingdom,85.0,87.0,Manchester (EGCC)
2020,DEC,2020-12-20,United Kingdom,40.0,42.0,Bristol (EGGD)
2020,DEC,2020-12-20,United Kingdom,110.0,106.0,London - Luton (EGGW)
2020,DEC,2020-12-20,United Kingdom,8.0,8.0,Southampton (EGHI)
2020,DEC,2020-12-20,United Kingdom,30.0,29.0,Biggin Hill (EGKB)
2020,DEC,2020-12-20,United Kingdom,99.0,96.0,London - Gatwick (EGKK)
2020,DEC,2020-12-20,United Kingdom,12.0,12.0,London - City (EGLC)
2020,DEC,2020-12-20,United Kingdom,38.0,31.0,Farnborough (EGLF)
2020,DEC,2020-12-20,United Kingdom,315.0,314.0,London - Heathrow (EGLL)
2020,DEC,2020-12-20,United Kingdom,18.0,16.0,Newcastle (EGNT)
2020,DEC,2020-12-20,United Kingdom,35.0,34.0,East Midlands (EGNX)
2020,DEC,2020-12-20,United Kingdom,25.0,27.0,Aberdeen (EGPD)
2020,DEC,2020-12-20,United Kingdom,34.0,38.0,Glasgow (EGPF)
2020,DEC,2020-12-20,United Kingdom,57.0,53.0,Edinburgh (EGPH)
2020,DEC,2020-12-20,United Kingdom,111.0,112.0,London - Stansted (EGSS)
2020,DEC,2020-12-20,Greece,123.0,117.0,Athens (LGAV)
2020,DEC,2020-12-20,Greece,11.0,12.0,Heraklion (LGIR)
2020,DEC,2020-12-20,Greece,1.0,1.0,Kefallinia (LGKF)
2020,DEC,2020-12-20,Greece,4.0,4.0,Kos (LGKO)
2020,DEC,2020-12-20,Greece,4.0,4.0,Corfu (LGKR)
2020,DEC,2020-12-20,Greece,2.0,2.0,Mikonos (LGMK)
2020,DEC,2020-12-20,Greece,9.0,10.0,Rodos (LGRP)
2020,DEC,2020-12-20,Greece,7.0,6.0,Khania - Souda (LGSA)
2020,DEC,2020-12-20,Greece,2.0,2.0,Santorini (LGSR)
2020,DEC,2020-12-20,Greece,27.0,27.0,Thessaloniki (LGTS)
2020,DEC,2020-12-20,Greece,4.0,4.0,Zakinthos (LGZA)
2020,DEC,2020-12-20,Italy,17.0,17.0,Brindisi (LIBR)
2020,DEC,2020-12-20,Italy,80.0,78.0,Catania (LICC)
2020,DEC,2020-12-20,Italy,118.0,123.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-20,Italy,59.0,62.0,Bergamo (LIME)
2020,DEC,2020-12-20,Italy,34.0,34.0,Torino Caselle (LIMF)
2020,DEC,2020-12-20,Italy,50.0,52.0,Milan - Linate (LIML)
2020,DEC,2020-12-20,Italy,43.0,43.0,Bologna (LIPE)
2020,DEC,2020-12-20,Italy,46.0,43.0,Venice (LIPZ)
2020,DEC,2020-12-20,Italy,43.0,32.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-20,Italy,129.0,129.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-20,Italy,50.0,51.0,Naples (LIRN)
2020,DEC,2020-12-20,Italy,15.0,16.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-21,Germany,89.0,89.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-21,Germany,7.0,5.0,Dresden (EDDC)
2020,DEC,2020-12-21,Germany,2.0,2.0,Erfurt (EDDE)
2020,DEC,2020-12-21,Germany,266.0,266.0,Frankfurt (EDDF)
2020,DEC,2020-12-21,Germany,7.0,7.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-21,Germany,57.0,55.0,Hamburg (EDDH)
2020,DEC,2020-12-21,Germany,100.0,103.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-21,Germany,51.0,58.0,Dusseldorf (EDDL)
2020,DEC,2020-12-21,Germany,110.0,109.0,Munich (EDDM)
2020,DEC,2020-12-21,Germany,6.0,10.0,Nuremberg (EDDN)
2020,DEC,2020-12-21,Germany,72.0,91.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-21,Germany,1.0,0.0,Saarbruecken (EDDR)
2020,DEC,2020-12-21,Germany,43.0,38.0,Stuttgart (EDDS)
2020,DEC,2020-12-21,Germany,27.0,22.0,Hanover (EDDV)
2020,DEC,2020-12-21,Germany,12.0,12.0,Bremen (EDDW)
2020,DEC,2020-12-21,United Kingdom,37.0,33.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-21,United Kingdom,22.0,23.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-21,United Kingdom,4.0,4.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-21,United Kingdom,34.0,37.0,Birmingham (EGBB)
2020,DEC,2020-12-21,United Kingdom,68.0,66.0,Manchester (EGCC)
2020,DEC,2020-12-21,United Kingdom,33.0,33.0,Bristol (EGGD)
2020,DEC,2020-12-21,United Kingdom,88.0,85.0,London - Luton (EGGW)
2020,DEC,2020-12-21,United Kingdom,7.0,7.0,Southampton (EGHI)
2020,DEC,2020-12-21,United Kingdom,24.0,22.0,Biggin Hill (EGKB)
2020,DEC,2020-12-21,United Kingdom,58.0,65.0,London - Gatwick (EGKK)
2020,DEC,2020-12-21,United Kingdom,5.0,5.0,London - City (EGLC)
2020,DEC,2020-12-21,United Kingdom,36.0,30.0,Farnborough (EGLF)
2020,DEC,2020-12-21,United Kingdom,237.0,251.0,London - Heathrow (EGLL)
2020,DEC,2020-12-21,United Kingdom,19.0,19.0,Newcastle (EGNT)
2020,DEC,2020-12-21,United Kingdom,51.0,44.0,East Midlands (EGNX)
2020,DEC,2020-12-21,United Kingdom,37.0,35.0,Aberdeen (EGPD)
2020,DEC,2020-12-21,United Kingdom,43.0,39.0,Glasgow (EGPF)
2020,DEC,2020-12-21,United Kingdom,46.0,45.0,Edinburgh (EGPH)
2020,DEC,2020-12-21,United Kingdom,91.0,81.0,London - Stansted (EGSS)
2020,DEC,2020-12-21,Greece,108.0,113.0,Athens (LGAV)
2020,DEC,2020-12-21,Greece,12.0,10.0,Heraklion (LGIR)
2020,DEC,2020-12-21,Greece,1.0,1.0,Kefallinia (LGKF)
2020,DEC,2020-12-21,Greece,3.0,3.0,Kos (LGKO)
2020,DEC,2020-12-21,Greece,4.0,4.0,Corfu (LGKR)
2020,DEC,2020-12-21,Greece,2.0,2.0,Mikonos (LGMK)
2020,DEC,2020-12-21,Greece,6.0,5.0,Rodos (LGRP)
2020,DEC,2020-12-21,Greece,7.0,8.0,Khania - Souda (LGSA)
2020,DEC,2020-12-21,Greece,1.0,1.0,Skiathos (LGSK)
2020,DEC,2020-12-21,Greece,3.0,3.0,Santorini (LGSR)
2020,DEC,2020-12-21,Greece,29.0,29.0,Thessaloniki (LGTS)
2020,DEC,2020-12-21,Greece,1.0,1.0,Zakinthos (LGZA)
2020,DEC,2020-12-21,Italy,14.0,13.0,Brindisi (LIBR)
2020,DEC,2020-12-21,Italy,56.0,57.0,Catania (LICC)
2020,DEC,2020-12-21,Italy,112.0,109.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-21,Italy,59.0,58.0,Bergamo (LIME)
2020,DEC,2020-12-21,Italy,22.0,21.0,Torino Caselle (LIMF)
2020,DEC,2020-12-21,Italy,46.0,43.0,Milan - Linate (LIML)
2020,DEC,2020-12-21,Italy,38.0,39.0,Bologna (LIPE)
2020,DEC,2020-12-21,Italy,2.0,0.0,Treviso (LIPH)
2020,DEC,2020-12-21,Italy,36.0,35.0,Venice (LIPZ)
2020,DEC,2020-12-21,Italy,34.0,38.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-21,Italy,100.0,99.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-21,Italy,32.0,29.0,Naples (LIRN)
2020,DEC,2020-12-21,Italy,23.0,22.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-22,Germany,67.0,68.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-22,Germany,4.0,5.0,Dresden (EDDC)
2020,DEC,2020-12-22,Germany,3.0,3.0,Erfurt (EDDE)
2020,DEC,2020-12-22,Germany,219.0,220.0,Frankfurt (EDDF)
2020,DEC,2020-12-22,Germany,8.0,7.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-22,Germany,48.0,46.0,Hamburg (EDDH)
2020,DEC,2020-12-22,Germany,118.0,123.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-22,Germany,56.0,57.0,Dusseldorf (EDDL)
2020,DEC,2020-12-22,Germany,103.0,104.0,Munich (EDDM)
2020,DEC,2020-12-22,Germany,16.0,12.0,Nuremberg (EDDN)
2020,DEC,2020-12-22,Germany,112.0,105.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-22,Germany,2.0,2.0,Saarbruecken (EDDR)
2020,DEC,2020-12-22,Germany,43.0,41.0,Stuttgart (EDDS)
2020,DEC,2020-12-22,Germany,22.0,22.0,Hanover (EDDV)
2020,DEC,2020-12-22,Germany,10.0,12.0,Bremen (EDDW)
2020,DEC,2020-12-22,United Kingdom,41.0,42.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-22,United Kingdom,17.0,17.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-22,United Kingdom,2.0,2.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-22,United Kingdom,33.0,34.0,Birmingham (EGBB)
2020,DEC,2020-12-22,United Kingdom,48.0,51.0,Manchester (EGCC)
2020,DEC,2020-12-22,United Kingdom,16.0,16.0,Bristol (EGGD)
2020,DEC,2020-12-22,United Kingdom,46.0,48.0,London - Luton (EGGW)
2020,DEC,2020-12-22,United Kingdom,4.0,4.0,Southampton (EGHI)
2020,DEC,2020-12-22,United Kingdom,21.0,27.0,Biggin Hill (EGKB)
2020,DEC,2020-12-22,United Kingdom,55.0,54.0,London - Gatwick (EGKK)
2020,DEC,2020-12-22,United Kingdom,2.0,2.0,London - City (EGLC)
2020,DEC,2020-12-22,United Kingdom,28.0,20.0,Farnborough (EGLF)
2020,DEC,2020-12-22,United Kingdom,206.0,208.0,London - Heathrow (EGLL)
2020,DEC,2020-12-22,United Kingdom,12.0,11.0,Newcastle (EGNT)
2020,DEC,2020-12-22,United Kingdom,80.0,82.0,East Midlands (EGNX)
2020,DEC,2020-12-22,United Kingdom,33.0,34.0,Aberdeen (EGPD)
2020,DEC,2020-12-22,United Kingdom,27.0,25.0,Glasgow (EGPF)
2020,DEC,2020-12-22,United Kingdom,37.0,37.0,Edinburgh (EGPH)
2020,DEC,2020-12-22,United Kingdom,67.0,69.0,London - Stansted (EGSS)
2020,DEC,2020-12-22,Greece,89.0,86.0,Athens (LGAV)
2020,DEC,2020-12-22,Greece,11.0,9.0,Heraklion (LGIR)
2020,DEC,2020-12-22,Greece,2.0,2.0,Kos (LGKO)
2020,DEC,2020-12-22,Greece,3.0,3.0,Corfu (LGKR)
2020,DEC,2020-12-22,Greece,1.0,1.0,Aktion (LGPZ)
2020,DEC,2020-12-22,Greece,5.0,5.0,Rodos (LGRP)
2020,DEC,2020-12-22,Greece,8.0,8.0,Khania - Souda (LGSA)
2020,DEC,2020-12-22,Greece,1.0,1.0,Skiathos (LGSK)
2020,DEC,2020-12-22,Greece,3.0,3.0,Santorini (LGSR)
2020,DEC,2020-12-22,Greece,20.0,19.0,Thessaloniki (LGTS)
2020,DEC,2020-12-22,Italy,17.0,18.0,Brindisi (LIBR)
2020,DEC,2020-12-22,Italy,52.0,53.0,Catania (LICC)
2020,DEC,2020-12-22,Italy,96.0,97.0,Milan - Malpensa (LIMC)
2020,DEC,2020-12-22,Italy,49.0,51.0,Bergamo (LIME)
2020,DEC,2020-12-22,Italy,31.0,34.0,Torino Caselle (LIMF)
2020,DEC,2020-12-22,Italy,54.0,55.0,Milan - Linate (LIML)
2020,DEC,2020-12-22,Italy,48.0,48.0,Bologna (LIPE)
2020,DEC,2020-12-22,Italy,0.0,2.0,Treviso (LIPH)
2020,DEC,2020-12-22,Italy,32.0,30.0,Venice (LIPZ)
2020,DEC,2020-12-22,Italy,30.0,26.0,Rome - Ciampino (LIRA)
2020,DEC,2020-12-22,Italy,101.0,97.0,Rome - Fiumicino (LIRF)
2020,DEC,2020-12-22,Italy,27.0,29.0,Naples (LIRN)
2020,DEC,2020-12-22,Italy,16.0,16.0,Pisa San Giusto (LIRP)
2020,DEC,2020-12-23,Germany,105.0,108.0,Berlin - Brandenburg (EDDB)
2020,DEC,2020-12-23,Germany,8.0,8.0,Dresden (EDDC)
2020,DEC,2020-12-23,Germany,4.0,3.0,Erfurt (EDDE)
2020,DEC,2020-12-23,Germany,253.0,263.0,Frankfurt (EDDF)
2020,DEC,2020-12-23,Germany,8.0,8.0,Muenster-Osnabrueck (EDDG)
2020,DEC,2020-12-23,Germany,58.0,59.0,Hamburg (EDDH)
2020,DEC,2020-12-23,Germany,123.0,129.0,Cologne-Bonn (EDDK)
2020,DEC,2020-12-23,Germany,72.0,70.0,Dusseldorf (EDDL)
2020,DEC,2020-12-23,Germany,146.0,145.0,Munich (EDDM)
2020,DEC,2020-12-23,Germany,11.0,13.0,Nuremberg (EDDN)
2020,DEC,2020-12-23,Germany,117.0,121.0,Leipzig-Halle (EDDP)
2020,DEC,2020-12-23,Germany,2.0,3.0,Saarbruecken (EDDR)
2020,DEC,2020-12-23,Germany,53.0,53.0,Stuttgart (EDDS)
2020,DEC,2020-12-23,Germany,27.0,26.0,Hanover (EDDV)
2020,DEC,2020-12-23,Germany,11.0,10.0,Bremen (EDDW)
2020,DEC,2020-12-23,United Kingdom,48.0,50.0,Belfast - Aldergrove (EGAA)
2020,DEC,2020-12-23,United Kingdom,19.0,19.0,Belfast - City Airport (EGAC)
2020,DEC,2020-12-23,United Kingdom,1.0,1.0,Londonderry - Eglinton (EGAE)
2020,DEC,2020-12-23,United Kingdom,39.0,37.0,Birmingham (EGBB)
2020,DEC,2020-12-23,United Kingdom,48.0,51.0,Manchester (EGCC)
2020,DEC,2020-12-23,United Kingdom,24.0,26.0,Bristol (EGGD)
2020,DEC,2020-12-23,United Kingdom,50.0,51.0,London - Luton (EGGW)
2020,DEC,2020-12-23,United Kingdom,6.0,6.0,Southampton (EGHI)
2020,DEC,2020-12-23,United Kingdom,31.0,32.0,Biggin Hill (EGKB)
2020,DEC,2020-12-23,United Kingdom,86.0,83.0,London - Gatwick (EGKK)
2020,DEC,2020-12-23,United Kingdom,2.0,2.0,London - City (EGLC)
2020,DEC,2020-12-23,United Kingdom,21.0,27.0,Farnborough (EGLF)
2020,DEC,2020-12-23,United Kingdom,212.0,220.0,London - Heathrow (EGLL)
2020,DEC,2020-12-23,United Kingdom,14.0,13.0,Newcastle (EGNT)
2020,DEC,2020-12-23,United Kingdom,82.0,83.0,East Midlands (EGNX)
2020,DEC,2020-12-23,United Kingdom,37.0,38.0,Aberdeen (EGPD)
2020,DEC,2020-12-23,United Kingdom,33.0,34.0,Glasgow (EGPF)
2020,DEC,2020-12-23,United Kingdom,43.0,44.0,Edinburgh (EGPH)
2020,DEC,2020-12-23,United Kingdom,72.0,78.0,London - Stansted (EGSS)
2020,DEC,2020-12-23,Greece,129.0,133.0,Athens (LGAV)
2020,DEC,2020-12-23,Greece,10.0,10.0,Heraklion (LGIR)
2020,DEC,2020-12-23,Greece,2.0,2.0,Kefallinia (LGKF)
2020,DEC,2020-12-23,Greece,5.0,4.0,Kos (LGKO)
2020,DEC,2020-12-23,Greece,3.0,3.0,Corfu (LGKR)
2020,DEC,2020-12-23,Greece,3.0,4.0,Mikonos (LGMK)
2020,DEC,2020-12-23,Greece,5.0,6.0,Rodos (LGRP)
2020,DEC,2020-12-23,Greece,11.0,11.0,Khania - Souda (LGSA)
2020,DEC,2020-12-23,Greece,1.0,1.0,Skiathos (LGSK)
2020,DEC,2020-12-23,Greece,2.0,2.0,Santorini (LGSR)
2020,DEC,2020-12-23,Greece,29.0,32.0,Thessaloniki (LGTS)
2020,DEC,2020-12-23,Greece,1.0,1.0,Zakinthos (LGZA)
2020,DEC,2020-12-23,Italy,19.0,18.0,Brindisi (LIBR)
